id,nombre,descripcion,categoria,precio,imagen,codigo,stock
475,Cinta Delgada Grande 12mm X 65m Janel,Cinta Delgada Grande 12mm X 65m Janel,Papeleria,13,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501035102439.jpg,7501035102439,0
476,Cinta Doble Cara 12mm X 50m Janel,Cinta Doble Cara 12mm X 50m Janel,Papeleria,41,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501035101715.jpg,7501035101715,0
477,Cinta Doble Cara 19mmX1.5m Truper,Cinta Doble Cara 19mmX1.5m Truper,Ferreteria,25,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7506240657477.jpg,7506240657477,3
478,Cinta Masking 18mmX50m Truper,Cinta Masking 18mmX50m Truper,Ferreteria,30,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501206679173.jpg,7501206679173,6
479,Cinta masking 18mmX50m Tuck,Cinta masking 18mmX50m Tuck,Ferreteria,32,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/721672001095.jpg,721672001095,0
480,Cinta Masking 24mmX50m Janel,Cinta Masking 24mmX50m Janel,Papeleria,28,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501035113718.jpg,7501035113718,9999
481,cinta masking 24mmX50m Truper,cinta masking 24mmX50m Truper,Ferreteria,39,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501206679180.jpg,7501206679180,3
482,Cinta Masking 36mmX50m Janel,Cinta Masking 36mmX50m Janel,Papeleria,39,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501035113725.jpg,7501035113725,7
483,Cinta masking 48mm X 50M Truper,Cinta masking 48mm X 50M Truper,Ferreteria,69,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501206679203.jpg,7501206679203,1
484,Cinta Masking 48mmX50m Janel,Cinta Masking 48mmX50m Janel,Papeleria,52,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501035113732.jpg,7501035113732,9999
485,Cinta para ducto 48mmX10M Truper,Cinta para ducto 48mmX10M Truper,Ferreteria,37,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501206673683.jpg,7501206673683,1
486,Cinta Teflon 7m Truper ,Cinta Teflon 7m Truper ,Ferreteria,9,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501206641675.jpg,7501206641675,8
487,Cinta Teflon Industrial Gas 7m Truper,Cinta Teflon Industrial Gas 7m Truper,Ferreteria,15,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7506240602569.jpg,7506240602569,6
488,Cinta Transparente 48mmX40m Truper,Cinta Transparente 48mmX40m Truper,Ferreteria,25,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501206648490.jpg,7501206648490,8
489,Cinta Transparente Adh Media 48mm 40m,Cinta Transparente Adh Media 48mm 40m,Papeleria,22,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7525123141.jpg,7525123141,9999
490,Cinta Tuk 18mm X 35m,Cinta Tuk 18mm X 35m,Papeleria,9,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/721672027224.jpg,721672027224,9999
491,Clavija Aterrizada 3 Hilos Blindada Voltech,Clavija Aterrizada 3 Hilos Blindada Voltech,Ferreteria,14,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/863515156.jpg,863515156,9998
492,Clavija Blindada 2 Polos 3 Hilos Voltech,Clavija Blindada 2 Polos 3 Hilos Voltech,Ferreteria,22,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501206658680.jpg,7501206658680,14
493,Clavija Blindada Sin Tierra Voltech,Clavija Blindada Sin Tierra Voltech,Ferreteria,20,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501206658642.jpg,7501206658642,16
494,Clavija Blindada Sin Tierra Voltech,Clavija Blindada Sin Tierra Voltech,Ferreteria,25,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7506240617549.jpg,7506240617549,0
495,Clavija De Hule 2pz Voltech,Clavija De Hule 2pz Voltech,Ferreteria,28,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501206659441.jpg,7501206659441,7.5
496,clavija plana hembra Volteck,clavija plana hembra Volteck,Ferreteria,30,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501206659458.jpg,7501206659458,4
497,Clavija Redonda De Hule 2pz Voltech ,Clavija Redonda De Hule 2pz Voltech ,Ferreteria,30,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7506240618805.jpg,7506240618805,0
498,Clavo Estandar 1 1/2 Pulgadas Kilo,Clavo Estandar 1 1/2 Pulgadas Kilo,Ferreteria,70,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7506240611752.jpg,7506240611752,1.185
499,Clavo Estandar 1 Pulgada Kilo,Clavo Estandar 1 Pulgada Kilo,Ferreteria,80,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7506240611738.jpg,7506240611738,0.0625
500,Clavo estandar 1pz,Clavo estandar 1pz,Ferreteria,0.5,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/4465464.jpg,4465464,9970
501,Clavo Estandar 2 1/2 Pulgadas kilo,Clavo Estandar 2 1/2 Pulgadas kilo,Ferreteria,50,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7506240610182.jpg,7506240610182,0.6
502,Clavo Estandar 2 Pulgadas,Clavo Estandar 2 Pulgadas,Ferreteria,50,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7506240610175.jpg,7506240610175,0.2
503,Clavo Estandar 3 Pulgadas,Clavo Estandar 3 Pulgadas,Ferreteria,50,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7506240610199.jpg,7506240610199,2
504,Clavo Estandar 3/4 Pulgada Kilo,Clavo Estandar 3/4 Pulgada Kilo,Ferreteria,100,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7506240603108.jpg,7506240603108,0.2
505,Clavo Estandar 4 Pulgadas Kilo,Clavo Estandar 4 Pulgadas Kilo,Ferreteria,50,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7506240610212.jpg,7506240610212,-2.05
506,Clavo Estandar 5/8 Pulgada Kilo,Clavo Estandar 5/8 Pulgada Kilo,Ferreteria,100,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7506240603092.jpg,7506240603092,0.15
507,Clavo galvanizado 1 1/2 20pz Fiero,Clavo galvanizado 1 1/2 20pz Fiero,Ferreteria,13,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7502309734783.jpg,7502309734783,1
508,Clavo galvanizado 2 1/2 20pz Fiero,Clavo galvanizado 2 1/2 20pz Fiero,Ferreteria,13,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7502309734752.jpg,7502309734752,6
509,Clavo galvanizado 2 20pz Fiero,Clavo galvanizado 2 20pz Fiero,Ferreteria,13,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7502309734769.jpg,7502309734769,0
510,Clavo galvanizado 3 20pz Fiero,Clavo galvanizado 3 20pz Fiero,Ferreteria,13,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7502309734776.jpg,7502309734776,5
511,Clavo Galvanizado Para Concreto 2 1/2 Fiero,Clavo Galvanizado Para Concreto 2 1/2 Fiero,Ferreteria,110,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501206693711.jpg,7501206693711,0.028181818
512,Clavo Galvanizado/Concreto 1 1/2 Fiero,Clavo Galvanizado/Concreto 1 1/2 Fiero,Ferreteria,110,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501206693698.jpg,7501206693698,1
513,Clavo Galvanizado/Concreto 1 Fiero,Clavo Galvanizado/Concreto 1 Fiero,Ferreteria,110,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501206693681.jpg,7501206693681,0.24
514,Clavo Galvanizado/Concreto 2 pulgadas,Clavo Galvanizado/Concreto 2 pulgadas,Ferreteria,110,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501206693704.jpg,7501206693704,0.227272727
515,Clavo Galvanizado/Concreto 3,Clavo Galvanizado/Concreto 3,Ferreteria,110,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501206693728.jpg,7501206693728,1
516,Clavo Galvanizado/Concreto 3 1/2 Fiero,Clavo Galvanizado/Concreto 3 1/2 Fiero,Ferreteria,110,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501206693735.jpg,7501206693735,0.016181818
517,Clavo Galvanizado/Concreto 4,Clavo Galvanizado/Concreto 4,Ferreteria,110,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7506240606888.jpg,7506240606888,0.174
518,Clavo Para Concreto 1 pulgada O Menos 1pz Fiero,Clavo Para Concreto 1 pulgada O Menos 1pz Fiero,Ferreteria,0.5,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/56131231632.jpg,56131231632,15
519,Clavo Para Concreto 1pz 1 1/2 a 3,Clavo Para Concreto 1pz 1 1/2 a 3,Ferreteria,1,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/3213516513.jpg,3213516513,-20
520,Clavo Para Concreto 1pz 3 1/2 a 4,Clavo Para Concreto 1pz 3 1/2 a 4,Ferreteria,1.5,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/73156105613.jpg,73156105613,99983
521,Clip Cuadrado No.1 Baco,Clip Cuadrado No.1 Baco,Papeleria,32,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501174912067.jpg,7501174912067,1
522,Clip Cuadrado No.2 Baco,Clip Cuadrado No.2 Baco,Papeleria,33,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501174912074.jpg,7501174912074,0
523,Clip Redondo No.1 Baco ,Clip Redondo No.1 Baco ,Papeleria,32,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501174912036.jpg,7501174912036,2
524,Clip Redondo No.2 Baco,Clip Redondo No.2 Baco,Papeleria,33,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501174912043.jpg,7501174912043,0
525,Clip Suelto pz,Clip Suelto pz,Papeleria,0.5,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/138.jpg,138,9530
526,Codo Cobre 1/2 45° ,Codo Cobre 1/2 45° ,Ferreteria,13,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7506240627401.jpg,7506240627401,7
527,Codo Cobre 1/2 90°,Codo Cobre 1/2 90°,Ferreteria,14,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7506240627340.jpg,7506240627340,6
528,Codo Cobre 3/4 45°,Codo Cobre 3/4 45°,Ferreteria,29,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/561531651.jpg,561531651,9997
529,Codo Cobre 3/4 90° Foset,Codo Cobre 3/4 90° Foset,Ferreteria,23,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7506240681496.jpg,7506240681496,3
530,Codo Cobre Oreja 1/2 90° Rosca Interior,Codo Cobre Oreja 1/2 90° Rosca Interior,Ferreteria,38,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/45646123.jpg,45646123,2
531,Codo Cpvc 1 45° Foset ,Codo Cpvc 1 45° Foset ,Ferreteria,9,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7506240628095.jpg,7506240628095,9
532,Codo Cpvc 1 90° Foset,Codo Cpvc 1 90° Foset,Ferreteria,9,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7506240628040.jpg,7506240628040,4
533,Codo Cpvc 1/2 45° Foset,Codo Cpvc 1/2 45° Foset,Ferreteria,4,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7506240628071.jpg,7506240628071,2
534,Codo Cpvc 1/2 90° Foset,Codo Cpvc 1/2 90° Foset,Ferreteria,4,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7506240628026.jpg,7506240628026,45
535,Codo Cpvc 3/4 45° foset,Codo Cpvc 3/4 45° foset,Ferreteria,6,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7506240628088.jpg,7506240628088,12
536,Codo Cpvc 3/4 90° Foset,Codo Cpvc 3/4 90° Foset,Ferreteria,7,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7506240628033.jpg,7506240628033,3
537,Codo Cpvc Oreja 1/2 Foset,Codo Cpvc Oreja 1/2 Foset,Ferreteria,11,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7506240642152.jpg,7506240642152,1
538,Codo Cpvc Reduccion 3/4 a 1/2 Foset,Codo Cpvc Reduccion 3/4 a 1/2 Foset,Ferreteria,5,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/56813103651.jpg,56813103651,4
539,Codo Galbanizado 1/2 Foset,Codo Galbanizado 1/2 Foset,Ferreteria,17,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501786643259.jpg,7501786643259,6
540,Codo Galbanizado 3/4 Foset,Codo Galbanizado 3/4 Foset,Ferreteria,24,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501206753259.jpg,7501206753259,4
541,Codo pvc 1 X 45,Codo pvc 1 X 45,Ferreteria,9,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7516103251.jpg,7516103251,5
542,Codo pvc 1 X 90,Codo pvc 1 X 90,Ferreteria,10,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7551321311.jpg,7551321311,1
543,Codo pvc 1/2 X 45,Codo pvc 1/2 X 45,Ferreteria,5,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7506240644866.jpg,7506240644866,8
544,codo pvc 1/2 X 90 SAnjflow,codo pvc 1/2 X 90 SAnjflow,Ferreteria,5,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7506240644835.jpg,7506240644835,17
545,Codo Pvc 2X45°,Codo Pvc 2X45°,Ferreteria,7,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/48911351561.jpg,48911351561,9
546,Codo Pvc 2X90°,Codo Pvc 2X90°,Ferreteria,9,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/4613513321.jpg,4613513321,1
547,Codo pvc 3/4 X 90 ,Codo pvc 3/4 X 90 ,Ferreteria,6,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7561564613.jpg,7561564613,0
548,Codo pvc 3/4 X45,Codo pvc 3/4 X45,Ferreteria,7,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7506240644873.jpg,7506240644873,5
549,Codo Pvc 3X45°,Codo Pvc 3X45°,Ferreteria,18,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/53154651651.jpg,53154651651,6
550,Codo Pvc 3X90°,Codo Pvc 3X90°,Ferreteria,18,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/5623621321.jpg,5623621321,2
551,Codo Pvc 4X45°,Codo Pvc 4X45°,Ferreteria,24,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/451321531.jpg,451321531,3
552,Codo Pvc 4X90°,Codo Pvc 4X90°,Ferreteria,27,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/25.jpg,25,0
553,Codo Pvc 4X90° con reduccion,Codo Pvc 4X90° con reduccion,Ferreteria,40,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/76846868+846.jpg,76846868+846,4
554,Cojin para sellos No.1stafford,Cojin para sellos No.1stafford,Papeleria,33,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501449717366.jpg,7501449717366,1
555,Cojin para sellos Stafford No. 0,Cojin para sellos Stafford No. 0,Papeleria,29,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501449717502.jpg,7501449717502,1
556,Coladera Con Salida Lateral Foset ,Coladera Con Salida Lateral Foset ,Ferreteria,95,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7506240672760.jpg,7506240672760,1
557,Coladera Con Trampa Blanca Elpro,Coladera Con Trampa Blanca Elpro,Ferreteria,65,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/8612312541.jpg,8612312541,-1
558,Coladera Con Trampa Cromada Elpro,Coladera Con Trampa Cromada Elpro,Ferreteria,65,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/56413205641.jpg,56413205641,4
559,Coladera Metalica Fleximatic,Coladera Metalica Fleximatic,Ferreteria,63,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7506325101062.jpg,7506325101062,-4
560,Coladera universal 5 con tornillo Foset,Coladera universal 5 con tornillo Foset,Ferreteria,85,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7506240672753.jpg,7506240672753,1
561,Coladera Universal Con Trampa Elpro,Coladera Universal Con Trampa Elpro,Ferreteria,63,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/648898006027.jpg,648898006027,-2
562,Colador Filtro Cono Para Pintura Sayer,Colador Filtro Cono Para Pintura Sayer,Ferreteria,5,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/36161515161.jpg,36161515161,9999
563,Color rojo lapiz Checador,Color rojo lapiz Checador,Papeleria,6,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/787257111634.jpg,787257111634,9997
564,Colorante Azul Marino Mariposa,Colorante Azul Marino Mariposa,Papeleria,25,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501130525133.jpg,7501130525133,9998
565,Colorante Azul Mariposa,Colorante Azul Mariposa,Papeleria,25,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501130525294.jpg,7501130525294,9997
566,Colores 12 Pz Vividel ,Colores 12 Pz Vividel ,Papeleria,68,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501147421947.jpg,7501147421947,2
567,Colores 12pz grande baco,Colores 12pz grande baco,Papeleria,48,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501174965957.jpg,7501174965957,0
568,Colores Chicos 12pz Blanca Nieves,Colores Chicos 12pz Blanca Nieves,Papeleria,14,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501147415021.jpg,7501147415021,9999
569,Colores Dobles 13pz Vividel ,Colores Dobles 13pz Vividel ,Papeleria,80,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501147417544.jpg,7501147417544,1
570,Colores Mapita Dixon Chicos C12,Colores Mapita Dixon Chicos C12,Papeleria,16,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501147410217.jpg,7501147410217,0
571,Colores Mapita Grande Caja c12,Colores Mapita Grande Caja c12,Papeleria,35,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501147434114.jpg,7501147434114,0
572,Colores Mapita Grande Caja c24,Colores Mapita Grande Caja c24,Papeleria,59,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501147444212.jpg,7501147444212,1
573,Colores Triangulares Jumbo Vividel,Colores Triangulares Jumbo Vividel,Papeleria,78,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501147411153.jpg,7501147411153,9999
574,Colores Vividel 12 Pz,Colores Vividel 12 Pz,Papeleria,65,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501147421954.jpg,7501147421954,0
575,Colores Vividel 24pz,Colores Vividel 24pz,Papeleria,105,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501147421961.jpg,7501147421961,0
576,Compas Azul Chico De Presicion Smart,Compas Azul Chico De Presicion Smart,Papeleria,24,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/787257138907.jpg,787257138907,9999
577,Compas Barrilito,Compas Barrilito,Papeleria,12,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501214980513.jpg,7501214980513,0
578,Compas de precisión estuche 7pz Maped,Compas de precisión estuche 7pz Maped,Papeleria,143,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/3154145387179.jpg,3154145387179,1
579,Compas de precisión estuche Maped,Compas de precisión estuche Maped,Papeleria,78,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/3154140290306.jpg,3154140290306,1
580,Compas De Precision Maped,Compas De Precision Maped,Papeleria,58,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/734365490694.jpg,734365490694,0
581,Compas Eco baco,Compas Eco baco,Papeleria,19,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501174951684.jpg,7501174951684,2
582,Compas Escolar Barrilito,Compas Escolar Barrilito,Papeleria,21,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501214949794.jpg,7501214949794,1
583,Compas Metalico De Presicion Smart,Compas Metalico De Presicion Smart,Papeleria,39,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/787257126782.jpg,787257126782,0
584,Compresor Multifuncional,Compresor Multifuncional,Ferreteria,205,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/72116313215.jpg,72116313215,1
585,Conchas Bimbo 120g,Conchas Bimbo 120g,Abarrotes,13,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501000132706.jpg,7501000132706,9999
586,Condimento Birria,Condimento Birria,Abarrotes,2,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/69.jpg,69,9999
587,Condimento Sobre Chico,Condimento Sobre Chico,Abarrotes,1,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/36.jpg,36,9999
588,Conector conduit 1/2 Volteck,Conector conduit 1/2 Volteck,Ferreteria,9,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/75012066659649.jpg,75012066659649,6
589,Conector Flare Soldable 3/8 - 1/2 Foset,Conector Flare Soldable 3/8 - 1/2 Foset,Ferreteria,19,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/56815161961.jpg,56815161961,9999
590,Conector Flare Soldable 3/8 A 1/2,Conector Flare Soldable 3/8 A 1/2,Ferreteria,18,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7506240630067.jpg,7506240630067,14
591,Conector Hembra aluminio manguera de jardin,Conector Hembra aluminio manguera de jardin,Ferreteria,26,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7506240684367.jpg,7506240684367,1
592,Conector jardin laton 1/2 Macho Pretul,Conector jardin laton 1/2 Macho Pretul,Ferreteria,24,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501206671733.jpg,7501206671733,2
593,Conector Laton 1/2 Hembra Jardin Pretul,Conector Laton 1/2 Hembra Jardin Pretul,Ferreteria,39,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501206668757.jpg,7501206668757,0
594,Conector Manguera Verde 1/2 Macho Truper,Conector Manguera Verde 1/2 Macho Truper,Ferreteria,19,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501206652411.jpg,7501206652411,1
595,Conector para tubo conduit,Conector para tubo conduit,Ferreteria,9,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/789615161065.jpg,789615161065,3
596,Conector Plastico 1/2 hembra Jardin truper,Conector Plastico 1/2 hembra Jardin truper,Ferreteria,19,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501206652428.jpg,7501206652428,5
597,Contacto 2 Polo italiano + Tierra Voltech,Contacto 2 Polo italiano + Tierra Voltech,Ferreteria,25,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501206690925.jpg,7501206690925,8
598,Contacto 2 polos + tierra Royer 100,Contacto 2 polos + tierra Royer 100,Ferreteria,35,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7506229027543.jpg,7506229027543,7
599,Contacto 3 polos aterrizado Royer,Contacto 3 polos aterrizado Royer,Ferreteria,24,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7506229025631.jpg,7506229025631,10
600,Contacto base para extensión triple de hule kleiman,Contacto base para extensión triple de hule kleiman,Ferreteria,37,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7685161568.jpg,7685161568,2
601,Contacto blindado 2 polos 3 hilos Volteck,Contacto blindado 2 polos 3 hilos Volteck,Ferreteria,25,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501206658604.jpg,7501206658604,3
